Name of Survey,Title,Doses,Subject,Text,Input type,Input type 2,Minimum,Maximum,Media,Items,ImageFramed,Timeout,ShowButtons,Answer,Notes or questions,Variable name,Conditions,Input Name (if you want to save it),CanBeFavorited
Interpretation Bias Measures,The Blood Test,All,Biweekly,THE BLOOD TEST: The doctor says he will call you in a few weeks..\n\nAnd you know that you can handle your anxiety while you wait.,Buttons,,,,,Very different; Different; Similar; Very similar; Prefer not to answer,,,,,,,,IBM_blood_interpretation_4,
Track Your Progress,Your Experience,Week 2,Biweekly,How helpful do you find Mindtrails for reducing your anxiety?,Buttons,,,,,Not at all; Slightly; Somewhat; Mostly; Very; ^Prefer not to answer,,,,,,,,reduce_anxiety,
Track Your Progress,Your Experience,Week 2,Biweekly,How much does Mindtrails keep your interest and attention?,Buttons,,,,,Not at all; Slightly; Somewhat; Mostly; Very; ^Prefer not to answer,,,,,,,,keep_interest,
Track Your Progress,Your Experience,Week 2,Biweekly,I find the training sessions to be:,Buttons,,,,,Way too short; Somewhat too short; The right length; Somewhat too long; Way too long; ^Prefer not to answer,,,,,,,,find_sessions,
Track Your Progress,Your Experience,Week 2,Biweekly,How much do you like the way Mindtrails looks?,Buttons,,,,,Not at all; Slightly; Somewhat; Mostly; Very; ^Prefer not to answer,,,,,,,,relate_scenarios,
Track Your Progress,Your Experience,Week 2,Biweekly,How easy is Mindtrails to use?,Buttons,,,,,Not at all; Slightly; Somewhat; Mostly; Very; ^Prefer not to answer,,,,,,,,believable_scenarios,
Track Your Progress,Your Experience,Week 4,Biweekly,How helpful do you find Mindtrails for reducing your anxiety?,Buttons,,,,,Not at all; Slightly; Somewhat; Mostly; Very; ^Prefer not to answer,,,,,,,,reduce_anxiety,
Track Your Progress,Your Experience,Week 4,Biweekly,How much could you relate to the stories presented during training sessions?,Buttons,,,,,Not at all; Slightly; Somewhat; Mostly; Very; ^Prefer not to answer,,,,,,,,relate_scenarios,
Track Your Progress,Your Experience,Week 4,Biweekly,How worried are you about your privacy in using Mindtrails?,Buttons,,,,,Not at all; Slightly; Somewhat; Mostly; Very; ^Prefer not to answer,,,,,,,,privacy,
Track Your Progress,Your Experience,Week 2,Biweekly,I find the training sessions to be:,Buttons,,,,,Way too short; Somewhat too short; The right length; Somewhat too long; Way too long; ^Prefer not to answer,,,,,,,,find_sessions,
Track Your Progress,Your Experience,Week 2,Biweekly,I find the assessments (including questions you answered when you started the program) to be:,Buttons,,,,,Way too short; Somewhat too short; The right length; Somewhat too long; Way too long; ^Prefer not to answer,,,,,,,,find_sessions,
Track Your Progress,Your Experience,Week 6,Biweekly,How helpful did you find Mindtrails for reducing your anxiety?,Buttons,,,,,Not at all; Slightly; Somewhat; Mostly; Very; ^Prefer not to answer,,,,,,,,reduce_anxiety,
Track Your Progress,Your Experience,Week 6,Biweekly,How much did Mindtrails keep your interest and attention?,Buttons,,,,,Not at all; Slightly; Somewhat; Mostly; Very; ^Prefer not to answer,,,,,,,,keep_interest,
Track Your Progress,Your Experience,Week 6,Biweekly,How much could you relate to the stories presented during training sessions?,Buttons,,,,,Not at all; Slightly; Somewhat; Mostly; Very; ^Prefer not to answer,,,,,,,,relate_scenarios,
Track Your Progress,Your Experience,Week 6,Biweekly,How likely would you be to recommend Mindtrails to others with similar anxiety difficulties?,Buttons,,,,,Not at all; Slightly; Somewhat; Mostly; Very; ^Prefer not to answer,,,,,,,,recommend,
Track Your Progress,Your Experience,Week 6,Biweekly,Did you use the resources and referrals provided in the app? ,Buttons,,,,,Yes; No,,,,,,,,,
Track Your Progress,Your Experience,Week 6,Biweekly,Do you have moderate-to-severe anxiety or depression symptoms?,Buttons,,,,,Yes::Yes; No::No; Unsure::Unsure,,,,,,AnxietyDepressionSymptoms,,anxiety_or_depression,
Track Your Progress,Your Experience,Week 6,Biweekly,"Would you like to provide feedback about your experience using Mindtrails (e.g., ways the program has been helpful or ways we can improve the program)?",Entry,,,,,,,,,,,,,feedback,
Track Your Progress,Your Experience,Week 6,Biweekly,"Do we have your permission to use all or part of the feedback you provided as a de-identified participant testimonial (e.g., as part of the Mindtrails program, or in newsletters or other promotional materials)? If so, neither your name nor any other identifying information would be used. ",Buttons,,,,,Yes; No,,,,,,,,permission,
Track Your Progress,Your Experience,Week 8,Biweekly,How helpful did you find Mindtrails for reducing your anxiety?,Buttons,,,,,Not at all; Slightly; Somewhat; Mostly; Very; ^Prefer not to answer,,,,,,,,reduce_anxiety,
Track Your Progress,Your Experience,Week 8,Biweekly,How likely would you be to recommend Mindtrails to others with similar anxiety difficulties?,Buttons,,,,,Not at all; Slightly; Somewhat; Mostly; Very; ^Prefer not to answer,,,,,,,,recommend,
Track Your Progress,Your Experience,Week 8,Biweekly,Do you have moderate-to-severe anxiety or depression symptoms?,,,,,,Yes::Yes; No::No; Unsure::Unsure,,,,,,AnxietyDepressionSymptoms,,anxiety_or_depression,
Track Your Progress,Your Experience,Week 8,Biweekly,"How open or interested are you in pursuing other forms of treatment from a mental health professional (e.g., therapy, medication) compared to before you started the program?",Buttons,,,,,"Much more likely; A little more likely; Equally likely; A little less likely; Much less likely; Not applicable (e.g., I'm currently undergoing another form of treatment); Prefer not to answer",,,,,,,AnxietyDepressionSymptoms; Yes,interest_in_therapy,
Reasons for Ending,Reasons for Ending,All,ReasonsForEnding,We are interested in improving Mindtrails and would like to learn about why you decided to stop the program. We appreciate your feedback!,,,,,,,,,,,,,,,
Reasons for Ending,Reasons for Ending,All,ReasonsForEnding,Why did you decide to end the program? Please check all that apply.,Checkbox,,,,,"I did not have enough time to complete the program; I did not find the program helpful for reducing my anxiety; I did not find the program interesting; I did not believe a program like this could work; I found the program frustrating to use; I no longer needed the program (i.e., I no longer felt anxious); I believe I was assigned to the control condition (i.e., the condition that was not expected to change anxiety); Other; ^Prefer not to answer",,,,,,,,reasons_for_ending,
Reasons for Ending,Reasons for Ending,All,ReasonsForEnding,To the extent you completed the program…,,,,,,,,,,,,,,,
Reasons for Ending,Reasons for Ending,All,ReasonsForEnding,How helpful did you find Mindtrails for reducing your anxiety?,Buttons,,,,,Not at all; Slightly; Somewhat; Mostly; Very; ^Prefer not to answer,,,,,,,,reduce_anxiety,
Reasons for Ending,Reasons for Ending,All,ReasonsForEnding,How much did Mindtrails keep your interest and attention?,Buttons,,,,,Not at all; Slightly; Somewhat; Mostly; Very; ^Prefer not to answer,,,,,,,,keep_interest,
Reasons for Ending,Reasons for Ending,All,ReasonsForEnding,How much could you relate to the stories presented during training sessions?,Buttons,,,,,Not at all; Slightly; Somewhat; Mostly; Very; ^Prefer not to answer,,,,,,,,relate_scenarios,
Reasons for Ending,Reasons for Ending,All,ReasonsForEnding,How believable did you find the stories’ endings in terms of those outcomes happening in your life?,Buttons,,,,,Not at all; Slightly; Somewhat; Mostly; Very; ^Prefer not to answer,,,,,,,,believable_scenarios,
Reasons for Ending,Reasons for Ending,All,ReasonsForEnding,How much did you like the way Mindtrails looked?,Buttons,,,,,Not at all; Slightly; Somewhat; Mostly; Very; ^Prefer not to answer,,,,,,,,UI,
Reasons for Ending,Reasons for Ending,All,ReasonsForEnding,How easy was Mindtrails to use?,Buttons,,,,,Not at all; Slightly; Somewhat; Mostly; Very; ^Prefer not to answer,,,,,,,,easy_to_use,
Reasons for Ending,Reasons for Ending,All,ReasonsForEnding,I found the training sessions to be:,Buttons,,,,,Way too short; Somewhat too short; The right length; Somewhat too long; Way too long; ^Prefer not to answer,,,,,,,,find_sessions,
Reasons for Ending,Reasons for Ending,All,ReasonsForEnding,How useful did you find the nightly survey that enabled you to choose when to complete training the next day?,Buttons,,,,,Not at all; Slightly; Somewhat; Mostly; Very; ^Prefer not to answer,,,,,,,,nightly_survey_use,
Reasons for Ending,Reasons for Ending,All,ReasonsForEnding,How worried were you about your privacy in using Mindtrails?,Buttons,,,,,Not at all; Slightly; Somewhat; Mostly; Very; ^Prefer not to answer,,,,,,,,privacy,
Reasons for Ending,Reasons for Ending,All,ReasonsForEnding,How tiring did you find the training sessions?,Buttons,,,,,Not at all; Slightly; Somewhat; Mostly; Very; ^Prefer not to answer,,,,,,,,tiring_training,
Reasons for Ending,Reasons for Ending,All,ReasonsForEnding,How tiring did you find the assessments?,Buttons,,,,,Not at all; Slightly; Somewhat; Mostly; Very; ^Prefer not to answer,,,,,,,,tiring_assessments,
Reasons for Ending,Reasons for Ending,All,ReasonsForEnding,How much did you like the “favorites” feature of the app?,Buttons,,,,,Not at all; Slightly; Somewhat; Mostly; Very; ^Prefer not to answer,,,,,,,,favorites,
Reasons for Ending,Reasons for Ending,All,ReasonsForEnding,How useful did you find the strategies and tips provided by the app?,Buttons,,,,,Not at all; Slightly; Somewhat; Mostly; Very; ^Prefer not to answer,,,,,,,,tips_use,
Reasons for Ending,Reasons for Ending,All,ReasonsForEnding,How likely would you be to recommend Mindtrails to others with similar anxiety difficulties?,Buttons,,,,,Not at all; Slightly; Somewhat; Mostly; Very; ^Prefer not to answer,,,,,,,,recommend,
Reasons for Ending,Reasons for Ending,All,ReasonsForEnding,Do you have moderate-to-severe anxiety or depression symptoms?,Buttons,,,,,Yes::Yes; No::No; Unsure::Unsure,,,,,,RFE_anxiety_depression,,anxiety_or_depression,
Reasons for Ending,Reasons for Ending,All,ReasonsForEnding,"How open or interested are you in pursuing other forms of treatment from a mental health professional (e.g., therapy, medication) compared to before you started the program?",Buttons,,,,,"Much more likely; A little more likely; Equally likely; A little less likely; Much less likely; Not applicable (e.g., I'm currently undergoing another form of treatment); Prefer not to answer",,,,,,,RFE_anxiety_depression; Yes,interest_in_therapy,
Reasons for Ending,Reasons for Ending,All,ReasonsForEnding,"How open or interested are you in pursuing other forms of treatment from a mental health professional (e.g., therapy, medication) compared to before you started the program?",Buttons,,,,,"Much more likely; A little more likely; Equally likely; A little less likely; Much less likely; Not applicable (e.g., I'm currently undergoing another form of treatment); Prefer not to answer",,,,,,,RFE_anxiety_depression; Unsure,interest_in_therapy,
Reasons for Ending,Reasons for Ending,All,ReasonsForEnding,How useful did you find the resources and referrals provided in the app?,Buttons,,,,,Not at all; Slightly; Somewhat; Mostly; Very; ^Prefer not to answer,,,,,,,,resources_use,
Reasons for Ending,Reasons for Ending,All,ReasonsForEnding,Did you contact any of the following resources or referrals at any point since you started using Mindtrails? Please select all that apply.,Checkbox,,,,,"Clubs and Organizations (e.g., cultural groups, volunteering); Counseling and Psychological Services (CAPS); Faculty and Employee Assistance Program (FEAP); HELP Line; HoosWell; Multicultural Student Centers (e.g., Interfaith, Latinx, LGBTQ); Office for Equal Opportunity and Civil Rights (EOCR); Office of African-American Affairs (OAAA); Office of Graduate and Postdoctoral Affairs; Office of the Dean of Students (ODOS);  PhD Plus; Student Disability Access Center (SDAC); Student Financial Services; Student Health and Wellness; TimelyCare; UVA Career Center; UVA Human Resources (HR); UVA Women’s Center; UVA Writing Center; WahooWell; Other; ^I did not contact any of these resources/referrals since starting this program",,,,,,,,resources_contacted,
Reasons for Ending,Reasons for Ending,All,ReasonsForEnding,Some people have problems when trying to use a mobile application. Please read the following statements and tell us how much of a problem you had when trying to use the app.,,,,,,,,,,,,,,,
Reasons for Ending,Reasons for Ending,All,ReasonsForEnding,"Technical problems with the mobile app (e.g., app crashing or freezing) made it difficult
to use.",Buttons,,,,,Not at all; Slightly; Somewhat; Mostly; Very; ^Prefer not to answer,,,,,,,,tech_problems,
Reasons for Ending,Reasons for Ending,All,ReasonsForEnding,I just forgot to open the app.,Buttons,,,,,Not at all; Slightly; Somewhat; Mostly; Very; ^Prefer not to answer,,,,,,,,forgot,
Reasons for Ending,Reasons for Ending,All,ReasonsForEnding,Personal issues stopped me from using the app.,Buttons,,,,,Not at all; Slightly; Somewhat; Mostly; Very; ^Prefer not to answer,,,,,,,,personal_issues,
Reasons for Ending,Reasons for Ending,All,ReasonsForEnding,The app was too hard to navigate.,Buttons,,,,,Not at all; Slightly; Somewhat; Mostly; Very; ^Prefer not to answer,,,,,,,,navigate,
Reasons for Ending,Reasons for Ending,All,ReasonsForEnding,The app was too hard to understand.,Buttons,,,,,Not at all; Slightly; Somewhat; Mostly; Very; ^Prefer not to answer,,,,,,,,hard_to_understand,
Reasons for Ending,Reasons for Ending,All,ReasonsForEnding,The app did not seem very useful.,Buttons,,,,,Not at all; Slightly; Somewhat; Mostly; Very; ^Prefer not to answer,,,,,,,,not_useful,
Reasons for Ending,Reasons for Ending,All,ReasonsForEnding,I thought the program was going to take too long.,Buttons,,,,,Not at all; Slightly; Somewhat; Mostly; Very; ^Prefer not to answer,,,,,,,,too_long,
Reasons for Ending,Reasons for Ending,All,ReasonsForEnding,The app had too many words.,Buttons,,,,,Not at all; Slightly; Somewhat; Mostly; Very; ^Prefer not to answer,,,,,,,,too_many_words,
Reasons for Ending,Reasons for Ending,All,ReasonsForEnding,"The screen was hard to read (e.g., words were too small).",Buttons,,,,,Not at all; Slightly; Somewhat; Mostly; Very; ^Prefer not to answer,,,,,,,,difficult_to_read,
Reasons for Ending,Reasons for Ending,All,ReasonsForEnding,"During this program, did you change any dose of medication, therapy, or other intervention to help your mental health? Please check all that apply.",Checkbox,,,,,I seek in-person therapy more now; I seek in-person therapy less now; I use prescription medication more now; I use prescription medication less now; I use online computer programs or mobile apps (other than Mindtrails) more now; I use online computer programs or mobile apps (other than Mindtrails) less now; Other; ^I did not change my intervention habits; Prefer not to answer,,,,,,,,change_mental_health,
Welcome!,Welcome!,1,Control_Dose,"Welcome and thank you for participating in the Mindtrails study! You have been randomly assigned to the control group, which means you will continue to manage your stress as usual for the next eight weeks. You are currently using a more limited version of the app which gives you access to some features but not others. Starting today, you will use the app to complete a brief set of surveys every two weeks for eight weeks (five times total). After your participation in the study ends, you will be given the opportunity to try the Mindtrails intervention, and all of the app features will be unlocked. Ready to get started? Hit the Next button below to begin filling out questionnaires.",,,,,,,,,,,,,,,
Demographics,Demographics,1,Control_Dose,What is your gender identity?,Buttons,,,,,Woman; Man; Transgender Woman; Transgender Man; !Another identity; ^Prefer not to answer,,,,,,,,gender,
Demographics,Demographics,1,Control_Dose,What is your birth year?,Picker,,1910,2010,,1910; 1911; 1912; 1913; 1914; 1915; 1916; 1917; 1918; 1919; 1920; 1921; 1922; 1923; 1924; 1925; 1926; 1927; 1928; 1929; 1930; 1931; 1932; 1933; 1934; 1935; 1936; 1937; 1938; 1939; 1940; 1941; 1942; 1943; 1944; 1945; 1946; 1947; 1948; 1949; 1950; 1951; 1952; 1953; 1954; 1955; 1956; 1957; 1958; 1959; 1960; 1961; 1962; 1963; 1964; 1965; 1966; 1967; 1968; 1969; 1970; 1971; 1972; 1973; 1974; 1975; 1976; 1977; 1978; 1979; 1980; 1981; 1982; 1983; 1984; 1985; 1986; 1987; 1988; 1989; 1990; 1991; 1992; 1993; 1994; 1995; 1996; 1997; 1998; 1999; 2000; 2001; 2002; 2003; 2004; 2005; 2006; 2007; 2008; 2009; 2010; Prefer not to answer,,,,,,,,birthyear,
Demographics,Demographics,1,Control_Dose,What is your race?,Checkbox,,,,,American Indian/Alaska Native; East Asian; South Asian; Native Hawaiian/Pacific Islander; Black/African origin; White/European origin; Other or Unknown; ^Prefer not to answer,,,,,,,,race,
Demographics,Demographics,1,Control_Dose,What is your ethnicity?,Buttons,,,,,Hispanic or Latino; Not Hispanic or Latino; Unknown; ^Prefer not to answer,,,,,,,,ethnicity,
Demographics,Demographics,1,Control_Dose,What is your highest educational attainment?,Buttons,,,,,Elementary School; Junior High; Some High School; High School Graduate; Some College; Associate’s Degree; Bachelor’s Degree; Some Graduate School; Master’s Degree; M.B.A.; J.D.; M.D.; Ph.D.; Other Advanced Degree; ^Prefer not to answer,,,,,,,,education,
Demographics,Demographics,1,Control_Dose,What is your relationship status?,Buttons,,,,,"Single; Single, but casually dating; Single, but currently engaged to be married; Single, but currently living with someone in a marriage-like relationship; Married; In a domestic or civil union; Separated; Divorced; Widow/widower; !Other; ^Prefer not to answer",,,,,,,,relationship,
Demographics,Demographics,1,Control_Dose,What is your employment status?,Buttons,,,,,Working full-time; Working part-time; Unemployed or laid off; Looking for work; Homemaker/keeping house or raising children full-time; Retired; Student; !Other; Unknown; Prefer not to answer,,,,,,,,employment,
Demographics,Demographics,1,Control_Dose,"What is your household annual income, before taxes and other deductions (in US dollars or equivalent)?",Buttons,,,,,"Less than $5,000; $5,000 through $11,999; $12,000 through $15,999; $16,000 through $24,999; $25,000 through $34,999; $35,000 through $49,999; $50,000 through $74,999; $75,000 through $99,999; $100,000 through $149,999; $150,000 through $199,999; $200,000 through $249,999; $250,000 or greater; Don’t know; Prefer not to answer",,,,,,,,income,
Demographics,Demographics,1,Control_Dose,How did you learn about Mindtrails? (Select all that Apply),Checkbox,,,,,"From the website of a UVA community resource (e.g., Counseling and Psychological Services); From a newsletter associated with a UVA community resource; From a flyer on Grounds; A friend or colleague; Mental health professional recommended it; ^Prefer not to answer; !Other:",,,,,,,,learn_abt_HTC,
Mental Health and Treatment Questionnaire,Mental Health and Treatment Questionnaire,1,Control_Dose,"We would like to ask a few questions about your mental health and treatment history. Answers to these personal questions are kept confidential, but they help us improve Mindtrails by figuring out for whom it works well. 
",,,,,,,,,,,,,,,
Mental Health and Treatment Questionnaire,Mental Health and Treatment Questionnaire,1,Control_Dose,Are you currently struggling with any of the following mental disorders? Please select all that apply.,Checkbox,,,,,Generalized anxiety disorder (GAD); Obsessive-compulsive disorder (OCD); Panic disorder; Agoraphobia; Posttraumatic stress disorder (PTSD); Social anxiety disorder; Specific phobia(s); Dementia or other cognitive disorder; Substance use disorder; Schizophrenia or other psychotic disorder; Depression; Bipolar disorder; Eating disorder; Personality disorder; ^I am not struggling with a mental disorder; ^Prefer not to answer; !Other:,,,,,,,,mental_health_disorders,
Mental Health and Treatment Questionnaire,Mental Health and Treatment Questionnaire,1,Control_Dose,"Are you currently receiving any help for issues related to mental health? Please select all that apply, or “I am not receiving help”.",Checkbox,,,,,"Therapy::Therapy (talking with a trained professional)\n\nExamples: Psychologist, licensed mental health practitioner (LMHC), school counselor, social worker, marriage and family therapist, group therapist; Prescription:: Prescription medications\n\nExamples: Psychiatrist, medical doctor; Social::Seeking social support (talking with non-professionals)\n\nExamples: Teacher, family member, friend, religious leader, coach; SelfHelp::Self-guided help\n\nExamples: Self-help book, blogs, online intervention (other than Mindtrails), mobile applications; OTC::Over-the-counter medications and/or supplements; ^None::I am not receiving help; ^NoAnswer::Prefer not to answer; !Other::Other:",,,,,specify other,HelpReceived,,help,
Mental Health and Treatment Questionnaire,Mental Health and Treatment Questionnaire,1,Control_Dose,Has therapy (talking with a trained professional) been helpful? \n\n1 = Not helpful at all\n4 = Somewhat helpful\n7=Extremely helpful,Slider,,1,7,,,,,,,,,HelpReceived; Therapy,therapy_helpful,
Mental Health and Treatment Questionnaire,Mental Health and Treatment Questionnaire,1,Control_Dose,Have prescription medications been helpful? \n\n1 = Not helpful at all\n4 = Somewhat helpful\n7=Extremely helpful,Slider,,1,7,,,,,,,,,HelpReceived; Prescription,prescriptions_helpful,
Mental Health and Treatment Questionnaire,Mental Health and Treatment Questionnaire,1,Control_Dose,Has seeking social support (talking with non-professionals) been helpful? \n\n1 = Not helpful at all\n4 = Somewhat helpful\n7=Extremely helpful,Slider,,1,7,,,,,,,,,HelpReceived; Social,social_support_helpful,
Mental Health and Treatment Questionnaire,Mental Health and Treatment Questionnaire,1,Control_Dose,Has self-guided help been helpful? \n\n1 = Not helpful at all\n4 = Somewhat helpful\n7=Extremely helpful,Slider,,1,7,,,,,,,,,HelpReceived; SelfHelp,self-guided_helpful,
Mental Health and Treatment Questionnaire,Mental Health and Treatment Questionnaire,1,Control_Dose,Has over-the-counter medications and/or supplements been helpful? \n\n1 = Not helpful at all\n4 = Somewhat helpful\n7=Extremely helpful,Slider,,1,7,,,,,,,,,HelpReceived; OTC,OTC_meds_helpful,
Mental Health and Treatment Questionnaire,Mental Health and Treatment Questionnaire,1,Control_Dose,"Has what you specified in ""other"" been helpful? \n\n1 = Not helpful at all\n4 = Somewhat helpful\n7=Extremely helpful",Slider,,1,7,,,,,,,"Based on if they press: therapy, precription medications, seeking oscial support, self-guided help, over-the-counter medications and/or supplements, other",,HelpReceived; Other,other_helpful,
Mental Health and Treatment Questionnaire,Mental Health and Treatment Questionnaire,1,Control_Dose,There are many reasons people do not receive help. Why are you not receiving mental health treatment? Please select all that apply.,Checkbox,,,,,"I don’t think a prescription medication would help me; I don’t like the idea of taking prescription medication; I can’t afford to pay for treatment; I don’t want to talk to a mental health professional (e.g., a therapist); I don’t think that a mental health professional can help me; It is hard to find a mental health professional near me; I don’t know how to find a mental health professional; I am embarrassed to seek treatment; I don’t want to be asked to face my fears (e.g., not wanting to interact with a spider for a person with spider fear); I don’t want to talk about my feelings; I don’t have time; I had treatment previously and didn’t find it helpful; I don't need help at this time; ^Prefer not to anwer; !Other:",,,,,,,HelpReceived; None,reasons_not_receiving_help,
Mental Health and Treatment Questionnaire,Mental Health and Treatment Questionnaire,1,Control_Dose,"In the past two months, have there been any changes to your mental health treatment? Check all that apply. ",Checkbox,,,,,I started therapy; I ended therapy; I changed therapists; My prescriber changed my prescription dose; I started a prescription medication; I stopped a prescription medication; ^I haven’t had any changes; ^Prefer not to answer; !Other:,,,,,specify other,,,changes_treatment,
Mental Health and Treatment Questionnaire,Mental Health and Treatment Questionnaire,1,Control_Dose,Do you have moderate-to-severe anxiety or depression symptoms?,Buttons,,,,,Yes::Yes; No::No; Unsure::Unsure,,,,,,anxiety_or_depression,,anxiety_or_depression,
Mental Health and Treatment Questionnaire,Mental Health and Treatment Questionnaire,1,Control_Dose,How long have you been experiencing moderate-to-severe anxiety or depression symptoms?,Buttons,,,,,One week; Between 1 week and 1 month; Between 1-3 months; Between 3-6 months; Between 6-12 months; Between 1-2 years; Between 2-5 years; Between 5-10 years; More than 10 years; Prefer not to answer,,,,,,,anxiety_or_depression; Yes,length_anxiety_symptoms,
Mental Health and Treatment Questionnaire,Mental Health and Treatment Questionnaire,1,Control_Dose,How long have you been experiencing moderate-to-severe anxiety or depression symptoms?,Buttons,,,,,One week; Between 1 week and 1 month; Between 1-3 months; Between 3-6 months; Between 6-12 months; Between 1-2 years; Between 2-5 years; Between 5-10 years; More than 10 years; I’m not experiencing moderate-to-severe anxiety; Prefer not to answer,,,,,,,anxiety_or_depression; Unsure,length_anxiety_symptoms,
Mental Health and Treatment Questionnaire,Mental Health and Treatment Questionnaire,1,Control_Dose,Which of the following resources at UVA have you previously used? Please select all that apply.,Checkbox,,,,,"Clubs and Organizations (e.g., cultural groups, volunteering); Counseling and Psychological Services (CAPS); Faculty and Employee Assistance Program (FEAP); HELP Line; HoosWell; Multicultural Student Centers (e.g., Interfaith, Latinx, LGBTQ); Office for Equal Opportunity and Civil Rights (EOCR); Office of African-American Affairs (OAAA); Office of Graduate and Postdoctoral Affairs; Office of the Dean of Students (ODOS); PhD Plus; Student Disability Access Center (SDAC); Student Financial Services; Student Health and Wellness; TimelyCare; UVA Career Center; UVA Human Resources (HR); UVA Women’s Center; UVA Writing Center; WahooWell; ^I have not used any of these UVA resources; !Other, please specify: ",,,,,Specify other,,,UVA_resources,
Interpretation Bias Measures,A Brief Exercise,1,Control_Dose,"In this brief exercise, you will read several short stories.\n\nPlease read each one carefully and try to imagine yourself in the situation.\n\nThe last word of each story is incomplete. Click on the missing letter to complete the word.\n\nAfter you correctly complete the word, you will be asked a question about the story. Answer the question based on the information in the story.",,,,,,,,,,,,,,,
Interpretation Bias Measures,The Elevator,1,Control_Dose,You are in the lobby of your friend’s new apartment building.  You press the button to the elevator to go up. The building looks old. As you get on the elevator you think about its...,Puzzle,,,,,safety,,,,,,,,IBM_elevator_puzzle,
Interpretation Bias Measures,The Elevator,1,Control_Dose,Did you think about the elevator’s safety?,Buttons,,,,,Yes; No,,,,Yes,,,,IBM_elevator,
Interpretation Bias Measures,The Wedding Reception,1,Control_Dose,"Your friend asks you to give a speech at her wedding reception. You prepare some remarks and when the time comes, get to your feet. As you speak, you notice some people in the audience start to...",Puzzle,,,,,laugh,,,,,,,,IBM_wedding_puzzle,
Interpretation Bias Measures,The Wedding Reception,1,Control_Dose,Does the audience laugh when you speak?,Buttons,,,,,Yes; No,,,,Yes,,,,IBM_wedding,
Interpretation Bias Measures,The Job,1,Control_Dose,"You are currently working as a contractor for a company. Once this job is finished, you will be without employment until you can find your next job. You think about not having an income for a few weeks and about your future...",Puzzle,,,,,finances,,,,,,,,IBM_job_puzzle,
Interpretation Bias Measures,The Job,1,Control_Dose,Will you be without an income soon?,Buttons,,,,,Yes; No,,,,Yes,,,,IBM_job,
Interpretation Bias Measures,The Loud Noise,1,Control_Dose,You are woken up in the middle of the night by a loud noise. You are not sure what caused the noise and leave your bedroom to see what happened. You walk...,Puzzle,,,,,downstairs,,,,,,,,IBM_noise_puzzle,
Interpretation Bias Measures,The Loud Noise,1,Control_Dose,Have you been woken up in the middle of the night?,Buttons,,,,,Yes; No,,,,Yes,,,,IBM_noise,
Interpretation Bias Measures,Meeting a Friend,1,Control_Dose,"In the street you bump into an old friend you haven't seen for a long time. She is too busy to stop, so you arrange to meet later in a bar. You arrive a little late but the bar is empty and a few minutes later she is still not...",Puzzle,,,,,there,,,,,,,,IBM_friend_puzzle,
Interpretation Bias Measures,Meeting a Friend,1,Control_Dose,Did your friend stop?,Buttons,,,,,Yes; No,,,,No,,,,IBM_friend,
Interpretation Bias Measures,The Lunch,1,Control_Dose,"You are eating lunch with a friend. As you start eating your salad, you describe your plans for the weekend. You accidentally drop a piece of lettuce, and your friend looks at...",Puzzle,,,,,you,,,,,,,,IBM_lunch_puzzle,
Interpretation Bias Measures,The Lunch,1,Control_Dose,Do you have salad for lunch?,Buttons,,,,,Yes; No,,,,Yes,,,,IBM_lunch,
Interpretation Bias Measures,The Scrape,1,Control_Dose,"You are playing basketball with some friends. While running toward the ball, you trip and scrape your knee. The scrape hurts a bit, but does not...",Puzzle,,,,,bleed,,,,,,,,IBM_scrape_puzzle,
Interpretation Bias Measures,The Scrape,1,Control_Dose,Are you playing soccer with your friend?,Buttons,,,,,Yes; No,,,,No,,,,IBM_scrape,
Interpretation Bias Measures,The Shopping Trip,1,Control_Dose,"You are at the mall with your friend. While you shop, she tells you how several of her friends have recently come down with a strange illness. You think about your recent health, and wonder if you will get...",Puzzle,,,,,sick,,,,,,,,IBM_shopping_puzzle,
Interpretation Bias Measures,The Shopping Trip,1,Control_Dose,Are you shopping alone?,Buttons,,,,,Yes; No,,,,No,,,,IBM_shopping,
Interpretation Bias Measures,The Blood Test,1,Control_Dose,"You are at a routine doctor's appointment. At the appointment, the doctor decides to run a few blood tests to check your health. The doctor says he will call you in a few weeks, and you will find out your test results at that...",Puzzle,,,,,time,,,,,,,,IBM_blood_puzzle,
Interpretation Bias Measures,The Blood Test,1,Control_Dose,Did you take blood tests?,Buttons,,,,,Yes; No,,,,Yes,,,,IBM_blood,
Interpretation Bias Measures,Some questions,1,Control_Dose,"Next, you will see the titles of the nine short stories you just read. After each one, you will see four sentences. None of these sentences are identical to the original story, but some are more similar than others.\n\nThink back to the story you read, and rate how similar each sentence is to what you read in the original story. We are interested in your understanding of the original story, whether or not that matches what you would personally think or do in that situation.",,,,,,,,,,,,,,,
Interpretation Bias Measures,The Elevator,1,Control_Dose,"THE ELEVATOR: The building looks old, and as you get on the elevator...\n\nYou think that the elevator will probably break down while you are on it.",Buttons,,,,,Very different; Different; Similar; Very similar; Prefer not to answer,,,,,,,,IBM_elevator_interpretation_1,
Interpretation Bias Measures,The Elevator,1,Control_Dose,"THE ELEVATOR: The building looks old, and as you get on the elevator...\n\nYou think that you are going to like your friend’s new apartment.",Buttons,,,,,Very different; Different; Similar; Very similar; Prefer not to answer,,,,,,,,IBM_elevator_interpretation_2,
